customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C02593,50,4,2179.0,2,4,4,10,Loyal Customers
C02594,87,1,845.0,1,1,1,3,Hibernating
C02595,22,6,3882.0,4,5,5,14,Champions
C02596,26,6,2517.0,3,5,4,12,Loyal Customers
C02597,9,9,4385.0,5,5,5,15,Champions
C02598,3,2,1349.0,5,2,2,9,Potential Loyalists
C02599,100,3,1666.0,1,3,3,7,Potential Loyalists
C02600,21,1,690.0,4,1,1,6,At Risk
C02601,110,3,1333.0,1,3,2,6,At Risk
C02602,46,2,1235.0,2,2,2,6,At Risk
C02603,3,4,1595.0,5,4,2,11,Loyal Customers
C02604,84,5,2436.0,1,4,4,9,Potential Loyalists
C02605,29,5,2423.0,3,4,4,11,Loyal Customers
C02606,137,3,1851.0,1,3,3,7,Potential Loyalists
C02607,156,1,536.0,1,1,1,3,Hibernating
C02608,48,4,1948.0,2,4,3,9,Potential Loyalists
C02609,0,4,2034.0,5,4,3,12,Loyal Customers
C02610,9,7,3688.0,5,5,5,15,Champions
C02611,0,3,1264.0,5,3,2,10,Loyal Customers
C02612,48,3,1205.0,2,3,2,7,Potential Loyalists
C02613,29,6,2934.0,3,5,5,13,Champions
C02614,14,3,1452.0,4,3,2,9,Potential Loyalists
C02615,69,2,604.0,2,2,1,5,At Risk
C02616,2,2,1011.0,5,2,1,8,Potential Loyalists
C02617,5,4,1667.0,5,4,3,12,Loyal Customers
C02618,34,9,4275.0,3,5,5,13,Champions
C02619,46,4,1593.0,2,4,2,8,Potential Loyalists
C02620,42,5,1914.0,3,4,3,10,Loyal Customers
C02621,108,8,3911.0,1,5,5,11,Loyal Customers
C02622,114,4,2033.0,1,4,3,8,Potential Loyalists
C02623,1,2,943.0,5,2,1,8,Potential Loyalists
C02624,1,6,3102.0,5,5,5,15,Champions
C02625,1,3,1242.0,5,3,2,10,Loyal Customers
C02626,36,7,3359.0,3,5,5,13,Champions
C02627,13,6,3333.0,4,5,5,14,Champions
C02628,3,3,1542.0,5,3,2,10,Loyal Customers
C02629,109,2,1161.0,1,2,2,5,At Risk
C02630,5,4,2729.0,5,4,4,13,Champions
C02631,74,4,2066.0,2,4,3,9,Potential Loyalists
C02632,43,3,779.0,3,3,1,7,Potential Loyalists
C02633,42,2,956.0,3,2,1,6,At Risk
C02634,24,9,3944.0,4,5,5,14,Champions
C02635,162,1,454.0,1,1,1,3,Hibernating
C02636,15,6,3572.0,4,5,5,14,Champions
C02637,115,2,1327.0,1,2,2,5,At Risk
C02638,30,4,2390.0,3,4,4,11,Loyal Customers
C02639,14,2,1384.0,4,2,2,8,Potential Loyalists
C02640,35,3,1622.0,3,3,3,9,Potential Loyalists
C02641,12,4,1617.0,4,4,3,11,Loyal Customers
C02642,5,7,3552.0,5,5,5,15,Champions
C02643,17,5,2365.0,4,4,4,12,Loyal Customers
C02644,13,2,772.0,4,2,1,7,Potential Loyalists
C02645,66,5,2287.0,2,4,4,10,Loyal Customers
C02646,38,2,727.0,3,2,1,6,At Risk
C02647,63,3,1197.0,2,3,2,7,Potential Loyalists
C02648,78,3,1985.0,1,3,3,7,Potential Loyalists
C02649,14,5,2396.0,4,4,4,12,Loyal Customers
C02650,108,2,665.0,1,2,1,4,Hibernating
C02651,76,3,1798.0,1,3,3,7,Potential Loyalists
C02652,43,1,428.0,3,1,1,5,At Risk
C02653,118,2,1137.0,1,2,2,5,At Risk
C02654,2,6,2414.0,5,5,4,14,Champions
C02655,44,3,2255.0,2,3,4,9,Potential Loyalists
C02656,127,3,1674.0,1,3,3,7,Potential Loyalists
C02657,31,4,1331.0,3,4,2,9,Potential Loyalists
C02658,70,2,868.0,2,2,1,5,At Risk
C02659,12,3,1688.0,4,3,3,10,Loyal Customers
C02660,2,6,3203.0,5,5,5,15,Champions
C02661,175,1,364.0,1,1,1,3,Hibernating
C02662,74,3,2425.0,2,3,4,9,Potential Loyalists
C02663,3,8,5447.0,5,5,5,15,Champions
C02664,15,1,378.0,4,1,1,6,At Risk
C02665,20,5,1885.0,4,4,3,11,Loyal Customers
C02666,39,6,2152.0,3,5,4,12,Loyal Customers
C02667,30,4,1862.0,3,4,3,10,Loyal Customers
C02668,14,3,960.0,4,3,1,8,Potential Loyalists
C02669,72,3,1533.0,2,3,2,7,Potential Loyalists
C02670,91,2,809.0,1,2,1,4,Hibernating
C02671,30,5,2463.0,3,4,4,11,Loyal Customers
C02672,18,5,2496.0,4,4,4,12,Loyal Customers
C02673,21,4,1663.0,4,4,3,11,Loyal Customers
C02674,8,3,2205.0,5,3,4,12,Loyal Customers
C02675,2,5,2012.0,5,4,3,12,Loyal Customers
C02676,14,3,1444.0,4,3,2,9,Potential Loyalists
C02677,77,2,972.0,1,2,1,4,Hibernating
C02678,5,3,2614.0,5,3,4,12,Loyal Customers
C02679,2,1,1194.0,5,1,2,8,Potential Loyalists
C02680,33,5,2776.0,3,4,4,11,Loyal Customers
C02681,56,7,3705.0,2,5,5,12,Loyal Customers
C02682,59,4,2266.0,2,4,4,10,Loyal Customers
C02683,17,4,1653.0,4,4,3,11,Loyal Customers
C02684,47,4,1265.0,2,4,2,8,Potential Loyalists
C02685,39,6,2854.0,3,5,5,13,Champions
C02686,40,2,817.0,3,2,1,6,At Risk
C02687,1,3,1547.0,5,3,2,10,Loyal Customers
C02688,9,7,2759.0,5,5,4,14,Champions
C02689,144,2,1227.0,1,2,2,5,At Risk
C02690,28,3,2562.0,3,3,4,10,Loyal Customers
C02691,5,5,2116.0,5,4,3,12,Loyal Customers
C02692,40,3,1207.0,3,3,2,8,Potential Loyalists
C02693,2,2,854.0,5,2,1,8,Potential Loyalists
C02694,52,2,970.0,2,2,1,5,At Risk
C02695,109,6,3322.0,1,5,5,11,Loyal Customers
C02696,45,2,957.0,2,2,1,5,At Risk
C02697,87,2,1060.0,1,2,2,5,At Risk
C02698,81,1,644.0,1,1,1,3,Hibernating
C02699,35,5,2219.0,3,4,4,11,Loyal Customers
C02700,9,6,3557.0,5,5,5,15,Champions
C02701,18,6,3545.0,4,5,5,14,Champions
C02702,19,8,4296.0,4,5,5,14,Champions
C02703,30,5,2584.0,3,4,4,11,Loyal Customers
C02704,5,6,2014.0,5,5,3,13,Champions
C02705,12,6,3381.0,4,5,5,14,Champions
C02706,51,4,2043.0,2,4,3,9,Potential Loyalists
C02707,69,3,1219.0,2,3,2,7,Potential Loyalists
C02708,47,3,1224.0,2,3,2,7,Potential Loyalists
C02709,50,5,2428.0,2,4,4,10,Loyal Customers
C02710,50,3,1441.0,2,3,2,7,Potential Loyalists
C02711,21,5,2829.0,4,4,5,13,Champions
C02712,31,5,1880.0,3,4,3,10,Loyal Customers
C02713,4,1,598.0,5,1,1,7,Potential Loyalists
C02714,59,2,856.0,2,2,1,5,At Risk
C02715,3,7,4034.0,5,5,5,15,Champions
C02716,14,4,1984.0,4,4,3,11,Loyal Customers
C02717,5,4,2790.0,5,4,4,13,Champions
C02718,113,2,1184.0,1,2,2,5,At Risk
C02719,4,3,1715.0,5,3,3,11,Loyal Customers
C02720,34,6,3820.0,3,5,5,13,Champions
C02721,38,3,1254.0,3,3,2,8,Potential Loyalists
C02722,1,7,3752.0,5,5,5,15,Champions
C02723,26,2,908.0,3,2,1,6,At Risk
C02724,83,3,2367.0,1,3,4,8,Potential Loyalists
C02725,69,3,1527.0,2,3,2,7,Potential Loyalists
C02726,15,2,1056.0,4,2,2,8,Potential Loyalists
C02727,43,6,2423.0,3,5,4,12,Loyal Customers
C02728,35,7,3602.0,3,5,5,13,Champions
C02729,17,5,2533.0,4,4,4,12,Loyal Customers
C02730,172,1,510.0,1,1,1,3,Hibernating
C02731,86,2,623.0,1,2,1,4,Hibernating
C02732,19,4,2442.0,4,4,4,12,Loyal Customers
C02733,36,6,2397.0,3,5,4,12,Loyal Customers
C02734,53,2,904.0,2,2,1,5,At Risk
C02735,7,4,1975.0,5,4,3,12,Loyal Customers
C02736,90,3,1128.0,1,3,2,6,At Risk
C02737,118,1,502.0,1,1,1,3,Hibernating
C02738,15,6,2823.0,4,5,5,14,Champions
C02739,18,5,2844.0,4,4,5,13,Champions
C02740,30,4,2118.0,3,4,3,10,Loyal Customers
C02741,44,4,1502.0,2,4,2,8,Potential Loyalists
C02742,103,1,489.0,1,1,1,3,Hibernating
C02743,22,4,2453.0,4,4,4,12,Loyal Customers
C02745,31,3,1845.0,3,3,3,9,Potential Loyalists
C02746,94,2,973.0,1,2,1,4,Hibernating
C02747,23,6,2690.0,4,5,4,13,Champions
C02748,19,2,871.0,4,2,1,7,Potential Loyalists
C02749,57,5,2816.0,2,4,5,11,Loyal Customers
C02750,7,5,2236.0,5,4,4,13,Champions
C02751,17,4,2181.0,4,4,4,12,Loyal Customers
C02752,10,6,2608.0,5,5,4,14,Champions
C02753,30,4,2087.0,3,4,3,10,Loyal Customers
C02754,69,2,794.0,2,2,1,5,At Risk
C02755,11,4,2029.0,4,4,3,11,Loyal Customers
C02756,69,4,1715.0,2,4,3,9,Potential Loyalists
C02757,45,2,876.0,2,2,1,5,At Risk
C02758,131,1,546.0,1,1,1,3,Hibernating
C02759,30,2,1107.0,3,2,2,7,Potential Loyalists
C02760,63,1,478.0,2,1,1,4,Hibernating
C02761,58,2,1075.0,2,2,2,6,At Risk
C02762,72,3,2089.0,2,3,3,8,Potential Loyalists
C02763,10,5,2269.0,5,4,4,13,Champions
C02764,50,3,1573.0,2,3,2,7,Potential Loyalists
C02765,13,7,2682.0,4,5,4,13,Champions
C02766,17,5,3178.0,4,4,5,13,Champions
C02767,38,3,2285.0,3,3,4,10,Loyal Customers
C02768,15,4,2415.0,4,4,4,12,Loyal Customers
C02769,12,4,2253.0,4,4,4,12,Loyal Customers
C02770,27,5,3647.0,3,4,5,12,Loyal Customers
C02771,33,5,2541.0,3,4,4,11,Loyal Customers
C02772,23,4,2188.0,4,4,4,12,Loyal Customers
C02774,73,8,3295.0,2,5,5,12,Loyal Customers
C02775,27,3,1934.0,3,3,3,9,Potential Loyalists
C02776,102,2,1070.0,1,2,2,5,At Risk
C02777,1,5,2278.0,5,4,4,13,Champions
C02778,48,2,886.0,2,2,1,5,At Risk
C02779,83,2,836.0,1,2,1,4,Hibernating
C02780,69,4,2146.0,2,4,4,10,Loyal Customers
C02781,37,5,1963.0,3,5,3,11,Loyal Customers
C02782,0,1,694.0,5,1,1,7,Potential Loyalists
C02783,9,6,2804.0,5,5,4,14,Champions
C02784,20,4,2095.0,4,4,3,11,Loyal Customers
C02785,97,5,2461.0,1,5,4,10,Loyal Customers
C02786,40,4,2269.0,3,4,4,11,Loyal Customers
C02787,78,2,1353.0,1,2,2,5,At Risk
C02788,23,5,1805.0,4,5,3,12,Loyal Customers
C02789,7,7,3105.0,5,5,5,15,Champions
C02790,2,4,2031.0,5,4,3,12,Loyal Customers
C02791,18,6,3515.0,4,5,5,14,Champions
C02793,39,1,402.0,3,1,1,5,At Risk
C02794,36,4,2173.0,3,4,4,11,Loyal Customers
C02795,180,1,783.0,1,1,1,3,Hibernating
C02796,28,2,1355.0,3,2,2,7,Potential Loyalists
C02797,8,6,2795.0,5,5,4,14,Champions
C02798,70,5,3659.0,2,5,5,12,Loyal Customers
C02799,15,2,958.0,4,2,1,7,Potential Loyalists
C02800,98,2,1101.0,1,2,2,5,At Risk
C02801,56,2,1103.0,2,2,2,6,At Risk
C02802,81,6,3121.0,1,5,5,11,Loyal Customers
C02803,8,4,1650.0,5,4,3,12,Loyal Customers
C02804,20,6,3752.0,4,5,5,14,Champions
C02805,61,7,3352.0,2,5,5,12,Loyal Customers
C02806,47,3,1611.0,2,3,3,8,Potential Loyalists
C02807,4,5,2616.0,5,5,4,14,Champions
C02808,27,3,2171.0,3,3,4,10,Loyal Customers
C02809,9,9,4424.0,5,5,5,15,Champions
C02810,44,3,1183.0,2,3,2,7,Potential Loyalists
C02811,36,3,1849.0,3,3,3,9,Potential Loyalists
C02812,26,5,2977.0,3,5,5,13,Champions
C02813,20,7,3680.0,4,5,5,14,Champions
C02814,61,5,2672.0,2,5,4,11,Loyal Customers
C02815,49,2,847.0,2,2,1,5,At Risk
C02816,55,12,6981.0,2,5,5,12,Loyal Customers
C02817,26,1,398.0,3,1,1,5,At Risk
C02818,0,6,3288.0,5,5,5,15,Champions
C02819,55,3,1451.0,2,3,2,7,Potential Loyalists
C02820,17,3,1560.0,4,3,2,9,Potential Loyalists
C02821,9,4,1841.0,5,4,3,12,Loyal Customers
C02822,16,3,1361.0,4,3,2,9,Potential Loyalists
C02823,85,4,1405.0,1,4,2,7,Potential Loyalists
C02824,68,3,1407.0,2,3,2,7,Potential Loyalists
C02825,34,5,1836.0,3,5,3,11,Loyal Customers
C02826,18,4,2092.0,4,4,3,11,Loyal Customers
C02827,119,1,365.0,1,1,1,3,Hibernating
C02828,88,3,1386.0,1,3,2,6,At Risk
C02829,143,1,616.0,1,1,1,3,Hibernating
C02830,42,2,797.0,3,2,1,6,At Risk
C02831,143,1,791.0,1,1,1,3,Hibernating
C02832,49,2,921.0,2,2,1,5,At Risk
C02833,2,5,2829.0,5,5,5,15,Champions
C02834,21,2,1062.0,4,2,2,8,Potential Loyalists
C02835,60,3,1676.0,2,3,3,8,Potential Loyalists
C02836,49,1,785.0,2,1,1,4,Hibernating
C02837,22,2,1085.0,4,2,2,8,Potential Loyalists
C02838,23,2,1148.0,4,2,2,8,Potential Loyalists
C02839,12,12,7392.0,4,5,5,14,Champions
C02840,180,1,471.0,1,1,1,3,Hibernating
C02841,36,3,1550.0,3,3,2,8,Potential Loyalists
C02842,9,8,4168.0,5,5,5,15,Champions
C02843,28,3,1749.0,3,3,3,9,Potential Loyalists
C02844,15,5,3859.0,4,5,5,14,Champions
C02845,22,6,3201.0,4,5,5,14,Champions
C02846,53,1,472.0,2,1,1,4,Hibernating
C02847,52,5,1831.0,2,5,3,10,Loyal Customers
C02848,11,4,1979.0,4,4,3,11,Loyal Customers
C02849,29,5,3399.0,3,5,5,13,Champions
C02850,1,2,989.0,5,2,1,8,Potential Loyalists
C02851,55,2,875.0,2,2,1,5,At Risk
C02852,24,5,2875.0,4,5,5,14,Champions
C02853,2,4,2130.0,5,4,3,12,Loyal Customers
C02854,44,4,2551.0,2,4,4,10,Loyal Customers
C02855,173,1,468.0,1,1,1,3,Hibernating
C02856,69,3,1617.0,2,3,3,8,Potential Loyalists
C02857,133,3,1387.0,1,3,2,6,At Risk
C02858,130,2,1524.0,1,2,2,5,At Risk
C02860,32,8,3998.0,3,5,5,13,Champions
C02861,2,5,1776.0,5,5,3,13,Champions
C02863,21,2,758.0,4,2,1,7,Potential Loyalists
C02864,20,8,4133.0,4,5,5,14,Champions
C02865,50,5,2839.0,2,5,5,12,Loyal Customers
C02866,23,3,1560.0,4,3,2,9,Potential Loyalists
C02867,13,3,2108.0,4,3,3,10,Loyal Customers
C02868,21,1,909.0,4,1,1,6,At Risk
C02869,0,3,1592.0,5,3,2,10,Loyal Customers
C02870,152,1,282.0,1,1,1,3,Hibernating
C02871,146,2,1028.0,1,2,1,4,Hibernating
C02872,17,6,2698.0,4,5,4,13,Champions
C02873,55,2,1613.0,2,2,3,7,Potential Loyalists
C02874,129,1,296.0,1,1,1,3,Hibernating
C02875,26,5,2031.0,3,5,3,11,Loyal Customers
C02876,27,5,2070.0,3,5,3,11,Loyal Customers
C02877,108,2,1207.0,1,2,2,5,At Risk
C02879,47,3,1355.0,2,3,2,7,Potential Loyalists
C02880,13,2,848.0,4,2,1,7,Potential Loyalists
C02881,38,1,278.0,3,1,1,5,At Risk
C02882,54,4,1598.0,2,4,3,9,Potential Loyalists
C02883,110,3,1431.0,1,3,2,6,At Risk
C02884,65,5,3047.0,2,5,5,12,Loyal Customers
C02885,25,6,2969.0,3,5,5,13,Champions
C02886,86,3,1251.0,1,3,2,6,At Risk
C02887,18,4,2161.0,4,4,4,12,Loyal Customers
C02888,21,5,2680.0,4,5,4,13,Champions
C02889,74,2,1017.0,2,2,1,5,At Risk
C02890,119,1,641.0,1,1,1,3,Hibernating
C02891,64,2,804.0,2,2,1,5,At Risk
C02892,20,3,2214.0,4,3,4,11,Loyal Customers
C02893,5,4,2252.0,5,4,4,13,Champions
C02894,1,4,2373.0,5,4,4,13,Champions
C02895,42,1,317.0,3,1,1,5,At Risk
C02896,23,4,1961.0,4,4,3,11,Loyal Customers
C02897,5,4,1713.0,5,4,3,12,Loyal Customers
C02898,45,3,1393.0,2,3,2,7,Potential Loyalists
C02899,7,3,1891.0,5,3,3,11,Loyal Customers
C02900,79,6,3374.0,1,5,5,11,Loyal Customers
C02901,47,3,1601.0,2,3,3,8,Potential Loyalists
C02902,5,6,3095.0,5,5,5,15,Champions
C02903,48,4,2062.0,2,4,3,9,Potential Loyalists
C02904,37,4,1818.0,3,4,3,10,Loyal Customers
C02905,23,6,2803.0,4,5,4,13,Champions
C02906,25,5,1739.0,3,5,3,11,Loyal Customers
C02907,174,1,258.0,1,1,1,3,Hibernating
C02908,50,2,1439.0,2,2,2,6,At Risk
C02909,2,5,3180.0,5,5,5,15,Champions
C02910,17,5,1563.0,4,5,2,11,Loyal Customers
C02911,28,5,2331.0,3,5,4,12,Loyal Customers
C02912,27,7,3378.0,3,5,5,13,Champions
C02913,118,2,752.0,1,2,1,4,Hibernating
C02914,100,3,1468.0,1,3,2,6,At Risk
C02915,2,7,4257.0,5,5,5,15,Champions
C02916,162,1,585.0,1,1,1,3,Hibernating
C02917,31,5,2362.0,3,5,4,12,Loyal Customers
C02918,27,7,3508.0,3,5,5,13,Champions
C02919,56,5,2553.0,2,5,4,11,Loyal Customers
C02920,0,8,4309.0,5,5,5,15,Champions
C02921,17,2,1196.0,4,2,2,8,Potential Loyalists
C02922,2,7,4222.0,5,5,5,15,Champions
C02923,66,3,1381.0,2,3,2,7,Potential Loyalists
C02924,135,2,537.0,1,2,1,4,Hibernating
C02925,55,5,2571.0,2,5,4,11,Loyal Customers
C02926,20,5,2332.0,4,5,4,13,Champions
C02927,93,4,2012.0,1,4,3,8,Potential Loyalists
C02928,71,3,1776.0,2,3,3,8,Potential Loyalists
C02929,48,4,2297.0,2,4,4,10,Loyal Customers
C02930,4,4,1942.0,5,4,3,12,Loyal Customers
C02931,43,6,2791.0,3,5,4,12,Loyal Customers
C02932,84,3,2100.0,1,3,3,7,Potential Loyalists
C02933,96,2,1263.0,1,2,2,5,At Risk
C02934,69,4,2092.0,2,4,3,9,Potential Loyalists
C02935,35,2,879.0,3,2,1,6,At Risk
C02936,13,1,326.0,4,1,1,6,At Risk
C02937,48,4,1978.0,2,4,3,9,Potential Loyalists
C02938,39,4,2252.0,3,4,4,11,Loyal Customers
C02939,32,1,630.0,3,1,1,5,At Risk
C02940,12,7,3501.0,4,5,5,14,Champions
C02941,49,5,2419.0,2,5,4,11,Loyal Customers
C02942,7,2,790.0,5,2,1,8,Potential Loyalists
C02943,31,5,2207.0,3,5,4,12,Loyal Customers
C02944,11,5,2036.0,4,5,3,12,Loyal Customers
C02945,71,2,1222.0,2,2,2,6,At Risk
C02946,8,6,2470.0,5,5,4,14,Champions
C02947,11,7,5075.0,4,5,5,14,Champions
C02948,57,5,2475.0,2,5,4,11,Loyal Customers
C02949,56,5,3411.0,2,5,5,12,Loyal Customers
C02950,2,5,3530.0,5,5,5,15,Champions
C02951,51,7,3467.0,2,5,5,12,Loyal Customers
C02952,109,4,1561.0,1,4,2,7,Potential Loyalists
C02954,126,1,465.0,1,1,1,3,Hibernating
C02955,24,6,2144.0,4,5,4,13,Champions
C02956,23,8,4705.0,4,5,5,14,Champions
C02957,23,2,1253.0,4,2,2,8,Potential Loyalists
C02958,12,4,2044.0,4,4,3,11,Loyal Customers
C02959,71,4,1735.0,2,4,3,9,Potential Loyalists
C02960,46,6,3509.0,2,5,5,12,Loyal Customers
C02961,3,5,2353.0,5,5,4,14,Champions
C02962,160,1,443.0,1,1,1,3,Hibernating
C02963,21,10,5088.0,4,5,5,14,Champions
C02964,8,4,2489.0,5,4,4,13,Champions
C02965,31,5,3033.0,3,5,5,13,Champions
C02966,4,2,1024.0,5,2,1,8,Potential Loyalists
C02967,153,1,702.0,1,1,1,3,Hibernating
C02968,41,5,3000.0,3,5,5,13,Champions
C02969,13,3,1507.0,4,3,2,9,Potential Loyalists
C02970,82,2,802.0,1,2,1,4,Hibernating
C02971,128,1,723.0,1,1,1,3,Hibernating
C02972,130,2,849.0,1,2,1,4,Hibernating
C02973,2,5,2775.0,5,5,4,14,Champions
C02974,24,6,3275.0,4,5,5,14,Champions
C02975,16,2,1023.0,4,2,1,7,Potential Loyalists
C02976,39,7,3827.0,3,5,5,13,Champions
C02977,7,8,4593.0,5,5,5,15,Champions
C02978,17,6,4323.0,4,5,5,14,Champions
C02979,28,7,3725.0,3,5,5,13,Champions
C02980,21,4,2144.0,4,4,4,12,Loyal Customers
C02981,3,4,2037.0,5,4,3,12,Loyal Customers
C02982,34,3,959.0,3,3,1,7,Potential Loyalists
C02983,49,2,796.0,2,2,1,5,At Risk
C02984,74,4,1945.0,2,4,3,9,Potential Loyalists
C02985,36,5,2102.0,3,5,3,11,Loyal Customers
C02986,8,7,3552.0,5,5,5,15,Champions
C02987,86,3,1181.0,1,3,2,6,At Risk
C02988,20,8,4592.0,4,5,5,14,Champions
C02989,29,6,3311.0,3,5,5,13,Champions
C02990,32,4,2624.0,3,4,4,11,Loyal Customers
C02991,6,4,2364.0,5,4,4,13,Champions
C02992,66,6,3349.0,2,5,5,12,Loyal Customers
C02993,96,1,362.0,1,1,1,3,Hibernating
C02994,12,5,2494.0,4,5,4,13,Champions
C02995,2,2,645.0,5,2,1,8,Potential Loyalists
C02996,75,5,2601.0,1,5,4,10,Loyal Customers
C02997,55,4,2900.0,2,4,5,11,Loyal Customers
C02999,39,1,578.0,3,1,1,5,At Risk
C03000,82,3,1366.0,1,3,2,6,At Risk
