order_id,order_date,customer_id,restaurant_id,city,cuisine,order_value,discount,delivery_fee,net_order_value,delivery_time_min,rating,order_status,payment_method,promo_used,distance_km,is_new_customer,month
O003230,2026-03-02,C02797,R0020,Mumbai,North Indian,409.0,0,0,409.0,43,3.8,Delivered,UPI,False,4.0,False,2026-03
O003231,2026-04-07,C02244,R0005,Pune,Pizza,525.0,0,19,525.0,24,5.0,Delivered,UPI,False,2.8,True,2026-04
O003232,2026-05-25,C02439,R0153,Delhi NCR,Healthy,784.0,0,39,784.0,24,4.1,Delivered,UPI,False,0.5,False,2026-05
O003233,2026-06-05,C00609,R0034,Delhi NCR,North Indian,445.0,0,0,445.0,32,4.5,Delivered,UPI,False,1.9,True,2026-06
O003234,2026-06-27,C00450,R0140,Chennai,Biryani,415.0,60,29,355.0,26,4.6,Delivered,Card,True,3.7,False,2026-06
O003235,2026-03-31,C01285,R0028,Bengaluru,Healthy,625.0,0,0,625.0,30,4.7,Delivered,UPI,False,3.1,False,2026-03
O003236,2026-05-16,C01536,R0098,Pune,Biryani,428.0,0,49,428.0,31,4.7,Delivered,UPI,False,0.8,False,2026-05
O003237,2026-06-11,C00121,R0006,Delhi NCR,Biryani,298.0,40,0,258.0,51,5.0,Delivered,Card,True,4.6,False,2026-06
O003238,2026-02-28,C02380,R0246,Bengaluru,Healthy,608.0,40,0,568.0,42,4.1,Delivered,Cash,True,6.9,True,2026-02
O003239,2026-01-18,C01076,R0019,Hyderabad,North Indian,573.0,0,29,573.0,36,3.8,Delivered,UPI,False,3.8,True,2026-01
O003240,2026-04-05,C00318,R0012,Mumbai,Biryani,538.0,20,49,518.0,33,3.3,Delivered,UPI,True,4.1,False,2026-04
O003241,2026-06-04,C02723,R0025,Hyderabad,Healthy,560.0,40,0,520.0,24,4.0,Delivered,UPI,True,6.4,False,2026-06
O003242,2026-01-16,C00702,R0013,Bengaluru,Healthy,275.0,0,19,275.0,36,5.0,Delivered,UPI,False,1.1,True,2026-01
O003243,2026-01-10,C02741,R0209,Bengaluru,Pizza,208.0,0,29,208.0,31,3.4,Delivered,UPI,False,3.4,True,2026-01
O003244,2026-04-14,C01017,R0076,Pune,South Indian,570.0,20,39,550.0,33,4.0,Delivered,Card,True,1.6,False,2026-04
O003245,2026-03-17,C00021,R0003,Chennai,Chinese,704.0,80,0,624.0,38,4.3,Delivered,UPI,True,6.1,False,2026-03
O003246,2026-05-30,C02447,R0024,Delhi NCR,Burgers,404.0,40,0,364.0,39,4.1,Delivered,Card,True,2.0,False,2026-05
O003247,2026-01-16,C01739,R0008,Pune,North Indian,373.0,20,19,353.0,40,4.1,Delivered,Card,True,7.5,False,2026-01
O003248,2026-01-12,C02250,R0112,Chennai,Healthy,915.0,40,39,875.0,32,4.4,Delivered,Wallet,True,6.8,False,2026-01
O003249,2026-03-16,C02514,R0228,Pune,Burgers,413.0,40,39,373.0,33,3.6,Delivered,UPI,True,1.9,True,2026-03
O003250,2026-06-28,C00896,R0120,Mumbai,South Indian,797.0,60,0,737.0,40,4.6,Delivered,Card,True,2.0,False,2026-06
O003251,2026-05-09,C01183,R0123,Bengaluru,North Indian,543.0,80,49,463.0,34,,Cancelled,Wallet,True,2.8,False,2026-05
O003252,2026-01-27,C02358,R0090,Mumbai,Chinese,792.0,40,49,752.0,38,4.1,Delivered,Card,True,2.9,True,2026-01
O003253,2026-01-12,C02552,R0045,Bengaluru,Chinese,489.0,0,29,489.0,41,4.6,Delivered,UPI,False,5.8,True,2026-01
O003254,2026-01-30,C02074,R0200,Hyderabad,Biryani,375.0,20,29,355.0,56,3.3,Delivered,UPI,True,7.9,True,2026-01
O003255,2026-01-09,C00066,R0224,Chennai,South Indian,433.0,100,0,333.0,30,3.6,Delivered,Card,True,0.6,False,2026-01
O003256,2026-02-22,C00263,R0224,Pune,South Indian,493.0,0,0,493.0,39,3.9,Delivered,UPI,False,4.5,False,2026-02
O003257,2026-02-23,C00472,R0001,Mumbai,Pizza,915.0,0,19,915.0,43,3.9,Delivered,Cash,False,7.3,True,2026-02
O003258,2026-06-14,C02215,R0003,Mumbai,Chinese,592.0,40,0,552.0,18,4.0,Delivered,UPI,True,1.6,False,2026-06
O003259,2026-06-19,C02848,R0065,Bengaluru,Pizza,392.0,20,49,372.0,30,5.0,Delivered,Card,True,5.7,False,2026-06
O003260,2026-02-18,C00343,R0015,Pune,South Indian,578.0,0,29,578.0,32,3.8,Delivered,UPI,False,2.7,False,2026-02
O003261,2026-01-04,C00718,R0050,Chennai,Biryani,297.0,0,39,297.0,39,4.6,Delivered,Card,False,3.5,True,2026-01
O003262,2026-03-20,C02461,R0148,Chennai,Biryani,226.0,100,29,126.0,29,4.0,Delivered,UPI,True,0.9,False,2026-03
O003263,2026-06-28,C01695,R0131,Mumbai,South Indian,340.0,40,0,300.0,41,3.5,Delivered,UPI,True,1.5,False,2026-06
O003264,2026-04-01,C01239,R0189,Mumbai,Biryani,605.0,0,0,605.0,38,5.0,Delivered,UPI,False,0.7,False,2026-04
O003265,2026-03-20,C02735,R0143,Pune,Burgers,704.0,0,39,704.0,34,3.6,Delivered,Card,False,4.4,True,2026-03
O003266,2026-06-08,C02845,R0187,Delhi NCR,Desserts,690.0,0,19,690.0,29,4.1,Delivered,UPI,False,3.8,False,2026-06
O003267,2026-04-13,C02026,R0182,Hyderabad,Pizza,487.0,20,29,467.0,33,4.6,Delivered,UPI,True,4.1,False,2026-04
O003268,2026-04-21,C02531,R0188,Mumbai,Desserts,242.0,0,0,242.0,47,4.4,Delivered,UPI,False,2.7,False,2026-04
O003269,2026-02-27,C01056,R0124,Delhi NCR,North Indian,332.0,40,0,292.0,19,4.2,Delivered,Card,True,5.1,True,2026-02
O003270,2026-03-23,C00015,R0037,Bengaluru,Chinese,607.0,60,29,547.0,52,3.8,Delivered,Wallet,True,6.6,False,2026-03
O003271,2026-05-12,C01870,R0149,Bengaluru,Chinese,624.0,40,19,584.0,34,4.3,Delivered,UPI,True,3.5,False,2026-05
O003272,2026-01-22,C00017,R0106,Delhi NCR,Healthy,366.0,80,49,286.0,40,4.7,Delivered,Card,True,2.7,True,2026-01
O003273,2026-05-11,C02582,R0103,Chennai,Chinese,505.0,20,0,485.0,51,4.6,Delivered,UPI,True,3.9,False,2026-05
O003274,2026-03-20,C01780,R0151,Pune,Burgers,403.0,0,39,403.0,20,3.8,Delivered,Cash,False,1.4,False,2026-03
O003275,2026-04-09,C01950,R0121,Pune,Biryani,350.0,0,0,350.0,26,3.9,Delivered,UPI,False,4.9,False,2026-04
O003276,2026-06-24,C00081,R0232,Chennai,Desserts,673.0,20,29,653.0,33,3.4,Delivered,Card,True,1.4,False,2026-06
O003277,2026-02-07,C02704,R0099,Bengaluru,Desserts,463.0,60,29,403.0,21,4.3,Delivered,UPI,True,4.1,False,2026-02
O003278,2026-06-10,C02484,R0146,Pune,Burgers,509.0,20,29,489.0,28,4.6,Delivered,Cash,True,1.9,False,2026-06
O003279,2026-06-25,C01019,R0017,Pune,Healthy,699.0,20,0,679.0,36,,Cancelled,UPI,True,5.4,False,2026-06
O003280,2026-04-27,C02727,R0159,Pune,South Indian,590.0,0,19,590.0,30,,Cancelled,Card,False,1.3,False,2026-04
O003281,2026-01-26,C00780,R0192,Chennai,Chinese,741.0,80,29,661.0,46,3.5,Delivered,UPI,True,4.1,True,2026-01
O003282,2026-05-16,C01825,R0048,Bengaluru,Desserts,484.0,0,0,484.0,38,4.2,Delivered,Wallet,False,1.1,False,2026-05
O003283,2026-02-19,C02234,R0026,Bengaluru,Biryani,259.0,100,49,159.0,27,3.6,Delivered,Card,True,4.2,False,2026-02
O003284,2026-02-07,C02470,R0022,Mumbai,South Indian,479.0,60,0,419.0,38,4.2,Delivered,Card,True,7.0,True,2026-02
O003285,2026-05-18,C02514,R0125,Pune,Burgers,394.0,0,39,394.0,28,4.0,Delivered,UPI,False,1.6,False,2026-05
O003286,2026-02-11,C02131,R0173,Bengaluru,Pizza,404.0,0,29,404.0,35,4.6,Delivered,UPI,False,3.8,False,2026-02
O003287,2026-02-06,C02615,R0164,Pune,North Indian,385.0,40,19,345.0,18,4.2,Delivered,UPI,True,2.4,True,2026-02
O003288,2026-06-03,C02691,R0064,Mumbai,Desserts,535.0,60,39,475.0,22,3.9,Delivered,Cash,True,2.1,False,2026-06
O003289,2026-05-20,C00325,R0163,Chennai,North Indian,507.0,0,39,507.0,35,4.5,Delivered,UPI,False,1.6,True,2026-05
O003290,2026-02-18,C02099,R0203,Delhi NCR,Pizza,292.0,0,39,292.0,45,4.2,Delivered,Wallet,False,4.6,False,2026-02
O003291,2026-05-22,C01051,R0219,Bengaluru,North Indian,381.0,40,29,341.0,32,4.2,Delivered,UPI,True,0.2,False,2026-05
O003292,2026-02-15,C00677,R0226,Bengaluru,Healthy,309.0,40,19,269.0,55,3.4,Delivered,Cash,True,4.6,True,2026-02
O003293,2026-06-12,C02030,R0082,Mumbai,Healthy,738.0,100,29,638.0,33,4.6,Delivered,Card,True,8.7,False,2026-06
O003294,2026-01-29,C02012,R0155,Bengaluru,Biryani,914.0,0,39,914.0,19,3.9,Delivered,Card,False,2.1,True,2026-01
O003295,2026-01-12,C00793,R0068,Mumbai,Burgers,352.0,80,0,272.0,41,4.5,Delivered,Card,True,7.5,False,2026-01
O003296,2026-04-26,C02705,R0145,Delhi NCR,Burgers,352.0,0,29,352.0,32,3.8,Delivered,Wallet,False,0.8,False,2026-04
O003297,2026-03-23,C01195,R0198,Bengaluru,Desserts,709.0,80,19,629.0,28,4.2,Delivered,Card,True,1.1,True,2026-03
O003298,2026-02-13,C02165,R0234,Mumbai,Healthy,516.0,0,29,516.0,47,,Cancelled,Wallet,False,6.3,False,2026-02
O003299,2026-01-02,C00905,R0139,Bengaluru,Biryani,791.0,0,19,791.0,22,4.2,Delivered,Card,False,2.6,True,2026-01
O003300,2026-01-17,C00502,R0005,Delhi NCR,Pizza,293.0,80,19,213.0,53,,Cancelled,Card,True,13.2,False,2026-01
O003301,2026-05-18,C00799,R0186,Mumbai,Burgers,585.0,0,39,585.0,54,4.1,Delivered,Cash,False,7.6,False,2026-05
O003302,2026-01-18,C02905,R0121,Chennai,Biryani,276.0,80,29,196.0,29,3.9,Delivered,Card,True,5.8,True,2026-01
O003303,2026-01-22,C01124,R0210,Chennai,Biryani,497.0,0,39,497.0,39,3.6,Delivered,UPI,False,1.6,True,2026-01
O003304,2026-03-24,C01143,R0057,Bengaluru,Biryani,288.0,60,19,228.0,34,4.7,Delivered,Cash,True,5.0,False,2026-03
O003305,2026-02-27,C02117,R0217,Delhi NCR,Desserts,335.0,20,39,315.0,41,4.1,Delivered,UPI,True,5.6,True,2026-02
O003306,2026-02-22,C02712,R0202,Delhi NCR,Pizza,330.0,0,39,330.0,48,4.3,Delivered,UPI,False,2.2,False,2026-02
O003307,2026-01-01,C02840,R0233,Delhi NCR,South Indian,471.0,100,0,371.0,39,4.8,Delivered,UPI,True,4.1,True,2026-01
O003308,2026-03-02,C00221,R0208,Delhi NCR,Chinese,1188.0,0,29,1188.0,48,,Rejected,UPI,False,9.0,False,2026-03
O003309,2026-06-08,C02271,R0202,Mumbai,Pizza,432.0,0,29,432.0,37,4.7,Delivered,UPI,False,1.0,False,2026-06
O003310,2026-01-31,C02725,R0074,Mumbai,South Indian,435.0,100,29,335.0,35,4.9,Delivered,UPI,True,0.8,False,2026-01
O003311,2026-03-07,C02259,R0228,Chennai,Burgers,590.0,0,0,590.0,47,3.7,Delivered,Card,False,5.7,False,2026-03
O003312,2026-05-27,C00931,R0085,Delhi NCR,North Indian,330.0,60,0,270.0,30,4.5,Delivered,Cash,True,0.7,False,2026-05
O003313,2026-02-22,C00886,R0120,Mumbai,South Indian,483.0,0,49,483.0,46,4.9,Delivered,Cash,False,2.1,False,2026-02
O003314,2026-04-05,C02930,R0014,Hyderabad,Pizza,495.0,0,0,495.0,23,4.8,Delivered,Card,False,0.3,False,2026-04
O003315,2026-05-30,C00262,R0072,Bengaluru,South Indian,384.0,0,39,384.0,25,4.4,Delivered,UPI,False,2.0,False,2026-05
O003316,2026-01-23,C02566,R0129,Delhi NCR,Chinese,503.0,0,49,503.0,22,4.2,Delivered,UPI,False,1.2,True,2026-01
O003317,2026-05-23,C01272,R0144,Delhi NCR,Desserts,514.0,0,29,514.0,38,3.3,Delivered,Wallet,False,5.7,False,2026-05
O003318,2026-06-03,C00798,R0026,Mumbai,Biryani,243.0,100,39,143.0,38,3.5,Delivered,Card,True,4.7,False,2026-06
O003319,2026-05-11,C01281,R0049,Bengaluru,Chinese,691.0,40,0,651.0,33,4.5,Delivered,Card,True,7.3,False,2026-05
O003320,2026-03-28,C02588,R0170,Mumbai,Chinese,961.0,20,19,941.0,38,,Rejected,UPI,True,3.0,False,2026-03
O003321,2026-05-28,C00417,R0198,Pune,Desserts,360.0,0,19,360.0,21,,Rejected,Wallet,False,3.1,False,2026-05
O003322,2026-05-05,C02101,R0103,Bengaluru,Chinese,235.0,0,49,235.0,28,4.1,Delivered,UPI,False,5.6,False,2026-05
O003323,2026-04-19,C01788,R0242,Chennai,Biryani,444.0,20,19,424.0,23,4.9,Delivered,UPI,True,1.8,False,2026-04
O003324,2026-02-09,C00038,R0066,Delhi NCR,Chinese,519.0,80,19,439.0,48,4.2,Delivered,UPI,True,4.1,False,2026-02
O003325,2026-05-01,C02356,R0053,Mumbai,South Indian,534.0,60,39,474.0,31,4.3,Delivered,UPI,True,3.5,False,2026-05
O003326,2026-02-08,C00846,R0009,Delhi NCR,Pizza,485.0,80,19,405.0,41,4.1,Delivered,Card,True,6.6,False,2026-02
O003327,2026-04-30,C00898,R0069,Delhi NCR,North Indian,474.0,0,0,474.0,48,3.8,Delivered,Wallet,False,2.1,False,2026-04
O003328,2026-01-18,C00053,R0040,Mumbai,Healthy,253.0,80,19,173.0,37,4.4,Delivered,Card,True,5.1,True,2026-01
O003329,2026-06-18,C00606,R0184,Mumbai,North Indian,692.0,0,29,692.0,26,4.4,Delivered,UPI,False,2.1,False,2026-06
O003330,2026-06-04,C00452,R0133,Hyderabad,Chinese,615.0,100,39,515.0,50,4.0,Delivered,Wallet,True,4.9,False,2026-06
O003331,2026-05-23,C00461,R0056,Bengaluru,Chinese,341.0,80,0,261.0,18,4.4,Delivered,Cash,True,3.2,False,2026-05
O003332,2026-02-06,C00775,R0111,Bengaluru,Biryani,555.0,0,19,555.0,45,4.4,Delivered,UPI,False,5.2,False,2026-02
O003333,2026-01-05,C01859,R0200,Pune,Biryani,395.0,40,0,355.0,21,4.1,Delivered,Cash,True,3.7,True,2026-01
O003334,2026-03-14,C01161,R0005,Hyderabad,Pizza,477.0,0,29,477.0,32,4.0,Delivered,Card,False,1.5,True,2026-03
O003335,2026-05-15,C01396,R0069,Bengaluru,North Indian,339.0,0,29,339.0,36,4.6,Delivered,UPI,False,1.9,False,2026-05
O003336,2026-02-10,C02443,R0052,Mumbai,Healthy,301.0,40,19,261.0,36,4.4,Delivered,Wallet,True,3.7,False,2026-02
O003337,2026-01-10,C01061,R0209,Pune,Pizza,277.0,60,19,217.0,27,3.8,Delivered,Cash,True,1.7,False,2026-01
O003338,2026-06-03,C01678,R0073,Hyderabad,Biryani,280.0,0,19,280.0,31,4.2,Delivered,UPI,False,3.9,False,2026-06
O003339,2026-03-09,C02695,R0098,Mumbai,Biryani,795.0,0,0,795.0,37,3.9,Delivered,Wallet,False,2.8,False,2026-03
O003340,2026-01-24,C02311,R0161,Mumbai,North Indian,348.0,0,19,348.0,29,4.5,Delivered,Card,False,1.1,True,2026-01
O003341,2026-03-19,C02680,R0150,Delhi NCR,Biryani,586.0,0,19,586.0,30,4.2,Delivered,UPI,False,3.4,True,2026-03
O003342,2026-06-18,C01283,R0213,Mumbai,Healthy,617.0,0,29,617.0,29,4.2,Delivered,UPI,False,2.0,False,2026-06
O003343,2026-05-25,C01347,R0235,Chennai,North Indian,721.0,20,39,701.0,49,3.9,Delivered,UPI,True,10.3,False,2026-05
O003344,2026-04-19,C02578,R0015,Chennai,South Indian,208.0,100,29,108.0,34,3.9,Delivered,Card,True,0.5,False,2026-04
O003345,2026-01-24,C02349,R0065,Delhi NCR,Pizza,534.0,0,39,534.0,31,4.5,Delivered,UPI,False,0.9,True,2026-01
O003346,2026-06-04,C01889,R0071,Delhi NCR,Desserts,327.0,60,19,267.0,44,4.1,Delivered,Cash,True,4.3,False,2026-06
O003347,2026-01-07,C00485,R0151,Hyderabad,Burgers,272.0,80,0,192.0,32,4.4,Delivered,UPI,True,1.5,True,2026-01
O003348,2026-03-14,C00092,R0243,Hyderabad,Desserts,420.0,60,29,360.0,50,4.1,Delivered,UPI,True,4.3,False,2026-03
O003349,2026-04-17,C01188,R0248,Hyderabad,Burgers,866.0,40,19,826.0,28,4.2,Delivered,Cash,True,2.3,False,2026-04
O003350,2026-04-09,C01359,R0111,Chennai,Biryani,528.0,0,29,528.0,29,4.5,Delivered,UPI,False,1.8,False,2026-04
O003351,2026-05-02,C02363,R0006,Hyderabad,Biryani,309.0,40,39,269.0,46,4.8,Delivered,UPI,True,1.6,False,2026-05
O003352,2026-01-12,C01938,R0212,Hyderabad,Chinese,427.0,60,19,367.0,38,3.7,Delivered,Card,True,3.2,True,2026-01
O003353,2026-03-26,C02993,R0186,Mumbai,Burgers,362.0,40,29,322.0,18,4.2,Delivered,Card,True,3.1,True,2026-03
O003354,2026-01-03,C02286,R0154,Delhi NCR,Burgers,552.0,20,29,532.0,39,4.1,Delivered,Wallet,True,3.5,True,2026-01
O003355,2026-03-20,C01710,R0234,Hyderabad,Healthy,412.0,0,29,412.0,27,5.0,Delivered,Wallet,False,0.9,False,2026-03
O003356,2026-03-26,C02131,R0140,Bengaluru,Biryani,559.0,40,0,519.0,20,4.0,Delivered,UPI,True,1.9,False,2026-03
O003357,2026-01-10,C02717,R0077,Chennai,Burgers,459.0,40,29,419.0,28,3.7,Delivered,UPI,True,3.0,True,2026-01
O003358,2026-02-02,C01990,R0239,Hyderabad,Biryani,330.0,40,0,290.0,53,3.6,Delivered,UPI,True,5.2,True,2026-02
O003359,2026-02-15,C00178,R0115,Bengaluru,Desserts,689.0,0,29,689.0,33,3.4,Delivered,UPI,False,6.7,True,2026-02
O003360,2026-02-28,C00250,R0113,Pune,South Indian,484.0,0,29,484.0,34,4.6,Delivered,Card,False,2.0,True,2026-02
O003361,2026-02-21,C00765,R0077,Mumbai,Burgers,504.0,60,19,444.0,39,,Cancelled,UPI,True,2.4,False,2026-02
O003362,2026-01-06,C02715,R0130,Delhi NCR,Chinese,272.0,0,19,272.0,25,3.6,Delivered,UPI,False,4.0,True,2026-01
O003363,2026-05-10,C02951,R0160,Hyderabad,Burgers,370.0,0,39,370.0,41,3.7,Delivered,Cash,False,8.2,False,2026-05
O003364,2026-01-29,C00091,R0178,Chennai,Burgers,538.0,80,39,458.0,29,3.5,Delivered,UPI,True,1.2,False,2026-01
O003365,2026-04-29,C00339,R0095,Chennai,North Indian,419.0,60,19,359.0,39,4.0,Delivered,UPI,True,4.6,False,2026-04
O003366,2026-06-17,C01662,R0061,Mumbai,North Indian,323.0,40,19,283.0,34,4.7,Delivered,Cash,True,4.5,True,2026-06
O003367,2026-04-07,C01873,R0139,Chennai,Biryani,515.0,80,19,435.0,38,,Cancelled,Wallet,True,6.8,False,2026-04
O003368,2026-03-09,C00169,R0101,Delhi NCR,South Indian,601.0,0,19,601.0,42,3.7,Delivered,Cash,False,3.4,False,2026-03
O003369,2026-06-06,C02626,R0196,Hyderabad,Healthy,286.0,40,29,246.0,23,,Cancelled,Card,True,6.1,False,2026-06
O003370,2026-03-01,C00780,R0034,Chennai,North Indian,309.0,80,0,229.0,28,3.9,Delivered,Cash,True,1.0,False,2026-03
O003371,2026-05-04,C00170,R0208,Bengaluru,Chinese,531.0,20,39,511.0,45,3.7,Delivered,Card,True,2.7,False,2026-05
O003372,2026-03-25,C02410,R0095,Hyderabad,North Indian,226.0,40,19,186.0,48,4.7,Delivered,Card,True,3.3,False,2026-03
O003373,2026-02-10,C02292,R0217,Delhi NCR,Desserts,349.0,20,29,329.0,27,,Cancelled,Wallet,True,3.4,False,2026-02
O003374,2026-04-23,C00138,R0103,Pune,Chinese,453.0,60,29,393.0,32,4.3,Delivered,UPI,True,5.8,False,2026-04
O003375,2026-03-06,C00519,R0008,Chennai,North Indian,986.0,0,0,986.0,45,3.7,Delivered,UPI,False,8.3,False,2026-03
O003376,2026-03-20,C01422,R0136,Pune,Burgers,377.0,0,29,377.0,43,4.5,Delivered,UPI,False,2.5,True,2026-03
O003377,2026-03-04,C02381,R0098,Mumbai,Biryani,1120.0,0,29,1120.0,46,5.0,Delivered,UPI,False,2.5,False,2026-03
O003378,2026-06-25,C02611,R0143,Delhi NCR,Burgers,346.0,0,39,346.0,19,4.4,Delivered,UPI,False,1.1,False,2026-06
O003379,2026-05-28,C02474,R0005,Bengaluru,Pizza,486.0,40,29,446.0,31,,Cancelled,UPI,True,2.1,False,2026-05
O003380,2026-04-28,C01160,R0147,Mumbai,Healthy,562.0,0,0,562.0,32,2.8,Delivered,Card,False,2.6,False,2026-04
O003381,2026-02-06,C02689,R0202,Delhi NCR,Pizza,807.0,40,29,767.0,29,4.5,Delivered,Cash,True,3.0,False,2026-02
O003382,2026-03-05,C00709,R0137,Pune,North Indian,488.0,0,29,488.0,39,4.1,Delivered,UPI,False,3.9,False,2026-03
O003383,2026-03-27,C01291,R0185,Mumbai,Pizza,486.0,0,29,486.0,38,4.3,Delivered,Card,False,6.7,False,2026-03
O003384,2026-05-13,C02036,R0182,Delhi NCR,Pizza,364.0,20,0,344.0,40,4.9,Delivered,Cash,True,3.9,False,2026-05
O003385,2026-02-03,C00107,R0157,Hyderabad,Healthy,1070.0,80,0,990.0,39,4.1,Delivered,Cash,True,4.4,False,2026-02
O003386,2026-02-08,C02608,R0244,Pune,Biryani,386.0,0,39,386.0,38,3.4,Delivered,Wallet,False,3.6,False,2026-02
O003387,2026-03-08,C02186,R0232,Hyderabad,Desserts,558.0,40,39,518.0,35,4.5,Delivered,UPI,True,2.0,True,2026-03
O003388,2026-03-03,C02663,R0101,Hyderabad,South Indian,954.0,0,0,954.0,25,3.9,Delivered,Card,False,0.5,False,2026-03
O003389,2026-03-29,C02095,R0147,Delhi NCR,Healthy,567.0,60,0,507.0,41,3.2,Delivered,Card,True,1.2,False,2026-03
O003390,2026-06-01,C02013,R0205,Mumbai,Burgers,454.0,0,39,454.0,46,3.5,Delivered,Card,False,0.7,False,2026-06
O003391,2026-05-11,C01689,R0046,Delhi NCR,North Indian,354.0,0,0,354.0,36,,Rejected,UPI,False,1.3,False,2026-05
O003392,2026-04-19,C02416,R0104,Chennai,Healthy,402.0,20,49,382.0,34,3.9,Delivered,Wallet,True,3.9,False,2026-04
O003393,2026-03-30,C00006,R0080,Bengaluru,Chinese,338.0,20,0,318.0,43,,Cancelled,UPI,True,3.4,False,2026-03
O003394,2026-03-08,C00523,R0190,Bengaluru,Pizza,517.0,100,39,417.0,45,4.1,Delivered,UPI,True,8.6,False,2026-03
O003395,2026-03-20,C02577,R0222,Delhi NCR,North Indian,360.0,40,0,320.0,20,4.4,Delivered,Card,True,1.2,False,2026-03
O003396,2026-06-27,C01679,R0188,Mumbai,Desserts,308.0,0,29,308.0,33,4.2,Delivered,UPI,False,0.2,False,2026-06
O003397,2026-01-29,C00066,R0118,Hyderabad,Desserts,671.0,60,0,611.0,18,4.8,Delivered,UPI,True,0.8,False,2026-01
O003398,2026-03-15,C02468,R0005,Hyderabad,Pizza,659.0,0,29,659.0,26,,Cancelled,Card,False,1.5,False,2026-03
O003399,2026-02-01,C02982,R0161,Delhi NCR,North Indian,345.0,60,29,285.0,52,4.4,Delivered,UPI,True,10.3,True,2026-02
O003400,2026-03-28,C00498,R0211,Mumbai,Burgers,521.0,0,19,521.0,68,4.0,Delivered,Card,False,11.3,True,2026-03
O003401,2026-02-08,C01493,R0055,Bengaluru,Healthy,312.0,40,49,272.0,37,4.9,Delivered,Wallet,True,3.3,False,2026-02
O003402,2026-05-17,C02379,R0019,Mumbai,North Indian,334.0,0,29,334.0,27,3.5,Delivered,Card,False,1.1,False,2026-05
O003403,2026-04-11,C02816,R0145,Bengaluru,Burgers,303.0,0,0,303.0,36,3.5,Delivered,UPI,False,2.4,False,2026-04
O003404,2026-05-22,C01001,R0088,Hyderabad,Pizza,259.0,80,0,179.0,25,4.6,Delivered,Cash,True,2.1,True,2026-05
O003405,2026-03-09,C01663,R0247,Mumbai,Burgers,352.0,20,19,332.0,34,4.9,Delivered,Card,True,0.9,False,2026-03
O003406,2026-05-28,C02018,R0117,Delhi NCR,Biryani,703.0,0,29,703.0,47,4.2,Delivered,UPI,False,2.0,False,2026-05
O003407,2026-01-28,C02578,R0220,Chennai,Desserts,568.0,60,19,508.0,39,4.7,Delivered,UPI,True,6.7,True,2026-01
O003408,2026-01-14,C01743,R0170,Bengaluru,Chinese,823.0,0,19,823.0,41,3.6,Delivered,UPI,False,4.4,True,2026-01
O003409,2026-06-21,C01625,R0229,Hyderabad,Burgers,341.0,60,49,281.0,40,4.2,Delivered,Cash,True,2.6,False,2026-06
O003410,2026-03-18,C02291,R0150,Mumbai,Biryani,861.0,0,29,861.0,33,4.7,Delivered,UPI,False,0.8,False,2026-03
O003411,2026-04-26,C02398,R0039,Chennai,Chinese,347.0,40,19,307.0,29,4.4,Delivered,Wallet,True,3.0,False,2026-04
O003412,2026-06-16,C01041,R0208,Mumbai,Chinese,784.0,40,29,744.0,24,,Cancelled,Card,True,2.1,False,2026-06
O003413,2026-01-28,C01490,R0125,Hyderabad,Burgers,807.0,0,39,807.0,47,3.2,Delivered,UPI,False,8.9,False,2026-01
O003414,2026-03-30,C02783,R0227,Bengaluru,Pizza,212.0,100,29,112.0,36,3.8,Delivered,UPI,True,0.6,False,2026-03
O003415,2026-02-01,C02930,R0027,Hyderabad,Desserts,510.0,80,39,430.0,43,3.3,Delivered,Card,True,2.1,True,2026-02
O003416,2026-05-17,C00363,R0076,Chennai,South Indian,461.0,80,29,381.0,32,4.2,Delivered,Card,True,1.9,False,2026-05
O003417,2026-06-05,C01635,R0174,Hyderabad,Healthy,549.0,100,0,449.0,46,3.6,Delivered,UPI,True,5.3,False,2026-06
O003418,2026-04-05,C00525,R0127,Mumbai,Chinese,389.0,40,29,349.0,31,3.9,Delivered,UPI,True,2.6,False,2026-04
O003419,2026-01-17,C00831,R0156,Hyderabad,Healthy,490.0,80,19,410.0,35,4.0,Delivered,Card,True,2.4,True,2026-01
O003420,2026-04-27,C02830,R0180,Pune,Burgers,379.0,0,49,379.0,44,4.8,Delivered,UPI,False,3.9,True,2026-04
O003421,2026-03-18,C01723,R0193,Mumbai,North Indian,433.0,20,0,413.0,28,4.1,Delivered,UPI,True,2.7,False,2026-03
O003422,2026-02-24,C00420,R0167,Hyderabad,Healthy,644.0,0,39,644.0,44,4.0,Delivered,UPI,False,5.5,False,2026-02
O003423,2026-01-10,C02834,R0122,Chennai,Healthy,805.0,40,0,765.0,37,4.0,Delivered,Card,True,1.3,True,2026-01
O003424,2026-03-21,C00133,R0146,Bengaluru,Burgers,1051.0,40,39,1011.0,43,4.6,Delivered,UPI,True,4.1,False,2026-03
O003425,2026-05-14,C02062,R0087,Mumbai,Healthy,348.0,40,19,308.0,33,3.5,Delivered,Cash,True,0.6,False,2026-05
O003426,2026-06-25,C01068,R0150,Bengaluru,Biryani,310.0,20,29,290.0,38,,Cancelled,UPI,True,5.4,False,2026-06
O003427,2026-04-26,C01401,R0068,Bengaluru,Burgers,759.0,60,29,699.0,32,4.2,Delivered,UPI,True,3.3,False,2026-04
